COMPOUND_ID	SOURCES	SYNONYMS	MW_FREEBASE	ALOGP	HBA	HBD	PSA	RTB	RO3_PASS	NUM_RO5_VIOLATIONS	MED_CHEM_FRIENDLY	PCT_IHB_3D7	PCT_INHB_DD2	PCT_INHIB_3D7_PFLDH	pXC50_3D7	PCT_INHIB_HEPG2	IFI	SMILES
531922	TCMDC-124808, 631922 (CHEMBL), COMMERCIAL		481.58552	5.354	6	1	99.8	8	N	1	Y	90	94	1	6.04979	9	5	CCc1cc(nc(n1)SCc2ccc(o2)C(=O)NC3CC3)N4CCN(CC4)c5ccccc5F
542510	TCMDC-139749, 642510 (CHEMBL)		357.40845	3.057	4	2	70.15	3	N	0	Y	100	99	3	6.87552	15	6.02	CN(C)c1ccnc2c1cc(cc2)NC(=O)Nc3ccnc4c3cccc4
532119	TCMDC-134977, 632119 (CHEMBL)		439.55206	3.604	5	1	72.26	6	N	0	Y	94	6	0	6.03977	12	2.44	Cc1cccc(c1)C(=O)Nc2ccnc(c2)N3CCC(CC3)N(C)Cc4ccc(cc4)C#N.C(=O)(C(F)(F)F)O
532121	TCMDC-124707, 632121 (CHEMBL), COMMERCIAL		453.55387	3.696	5	0	95.5	8	N	0	Y	86	66	0	6.04836	6	2.38	CCN(CC)S(=O)(=O)c1cc(ccc1C)c2ccc(=O)n(n2)CC(=O)c3ccc(cc3)C
532124	TCMDC-142161, 632124 (CHEMBL)		313.75662	4.787	3	1	37.28	3	N	0	Y	100	98	0	6.61909	0	1.49	Cc1cc(c2ccc(cc2n1)F)NN=Cc3cccc(c3)Cl
532169	TCMDC-134712, 632169 (CHEMBL)		439.59358	4.38	6	3	88.17	12	N	0	Y	89	73	3	5.99324	37	13.04	CC(C)C[C@@H](C(=O)NCCOc1ccccc1)Nc2ccnc(n2)NCC3CCCCC3.C(=O)(C(F)(F)F)O
531750	TCMDC-139843, 631750 (CHEMBL)		455.6758	7.09	4	1	54.46	18	N	1	Y	100	98	0	6.8133	43	7.87	CCCCCCCN(CCCCCCC)CCCC(=O)Nc1ccnc2c1cc(cc2)OC.C(=O)(C(=O)O)O
531753	TCMDC-131781, 631753 (CHEMBL)		284.56678	3.62	3	1	44.48	6	N	0	Y	92	5	0	6.75696	6	0	c1c(c(cc(c1Cl)Cl)Cl)OCCCCON.Cl
531795	TCMDC-135346, 631795 (CHEMBL)		654.62314	6.31	6	1	72.5	8	N	2	Y	94	67	0	6.80803	17	7.53	COc1cc(cc(c1OC)OC)NC(=O)N2CCOC(C2)(CCN3CCC4(CCc5c4cccc5)CC3)c6ccc(c(c6)Cl)Cl
531830	TCMDC-124090, 631830 (CHEMBL), COMMERCIAL		409.54275	3.957	7	0	138.53	5	N	0	Y	99	100	0	6.66605	5	4.44	CCOc1ccc2c(c1)-c3c(ssc3=S)C(N2C(=O)C(=O)OCC)(C)C
531839	TCMDC-133683, 631839 (CHEMBL)		351.46369	1.397	4	2	86.89	7	N	0	Y	91	0	0	6.75887	17	0	CN1CCCC1CNS(=O)(=O)c2ccc(cc2)C(=O)NCC3CC3.C(=O)(C(F)(F)F)O
531873	TCMDC-131990, 631873 (CHEMBL)		348.82394	3.84	5	0	51.66	6	N	0	Y	97	97	0	6.96481	0	.75	CCOc1c2cc(c(cc2ncc1C(=O)OCC)N3CCCC3)Cl
159179	TCMDC-125874, 259179 (CHEMBL)		228.26971	2.546	3	0	58.5	1	Y	0	Y	100	0	0	6.14308	0	15.27	c1ccc(cc1)n2c(=O)c3cccnc3s2
531587	TCMDC-124986, 631587 (CHEMBL), COMMERCIAL		381.8587	3.441	5	3	78.94	6	N	0	Y	100	52	0	5.99776	48	11.32	CCNc1cc(nc(n1)Nc2ccc(cc2)NC(=O)c3ccccc3Cl)C
541008	TCMDC-124387, 641008 (CHEMBL), COMMERCIAL		351.46523	5.064	3	0	74.33	5	N	1	Y	91	67	0	6.04769	8	4.39	CCCN(c1nnc(s1)c2cccc(c2)C)C(=O)c3ccccc3C
541787	TCMDC-138370, 641787 (CHEMBL)		380.87393	4.519	4	4	85.72	8	N	0	Y	100	7	0	6.10296	20	6.9	Cc1cc(nc(n1)NC(=N)Nc2ccccc2Cl)NCCc3ccccc3
531667	TCMDC-132051, 631667 (CHEMBL)		486.68653	6.114	6	2	60.98	18	N	1	Y	98	1	5	5.80467	16	3.6	CCc1c(ccc(c1OC)OC)CCNCCCCCCNCCc2ccc(c(c2C)OC)OC.Cl
531700	TCMDC-135426, 631700 (CHEMBL)		314.17658	3.697	2	1	29.1	1	N	0	N	97	97	4	6.78998	0	.88	Cc1c(c(=O)c2cc(ccc2[nH]1)c3ccccc3)Br
531782	TCMDC-139874, 631782 (CHEMBL)		402.30814	4.282	3	2	79.31	3	N	0	Y	100	66	0	6.10902	7	2.92	Cc1cc(c2ccccc2n1)NC(=O)Nc3ccc(c(c3)Br)SC
531272	TCMDC-134353, 631272 (CHEMBL)		462.64675	5.879	3	1	69.8	7	N	1	Y	85	23	0	5.79556	43	12.28	CC(C)(C)c1ccc(cc1)CN2CCC(CC2)NC(=O)c3ccc(s3)c4cccc(c4)OC.C(=O)(C(F)(F)F)O
540797	TCMDC-139400, 640797 (CHEMBL)		410.72472	4.667	4	3	53.16	7	N	0	N	100	54	1	6.4635	11	4.14	c1cc(c(cc1CNCCCNc2cc(=O)c3cc(ccc3[nH]2)Cl)Cl)Cl.Cl
531988	TCMDC-140147, 631988 (CHEMBL)		450.5714	6.237	3	1	41.57	9	N	1	Y	84	87	1	5.97883	34	.71	Cc1ccc(cc1)CN(Cc2ccc(cc2)NC(=O)C)Cc3cccc(c3)Oc4ccccc4
532018	TCMDC-125219, 632018 (CHEMBL), COMMERCIAL		386.25426	5.071	1	1	57.34	2	N	1	Y	96	59	3	6.12371	0	5.71	CC1CCc2c(csc2C1)C(=O)Nc3c(cc(cc3Br)F)F
532019	TCMDC-124073, 632019 (CHEMBL), COMMERCIAL		344.44946	4.582	2	2	37.19	6	N	0	Y	96	85	9	6.03126	37	7.64	CC(c1ccccc1)NCC(Cn2c3ccccc3c4c2cccc4)O.c1ccc(cc1)C(=O)O
532027	TCMDC-137054, 632027 (CHEMBL)		393.44056	3.958	3	2	75.59	4	N	0	Y	100	35	3	6.19719	9	1.79	Cn1cncc1C(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccccc5n4
532061	TCMDC-124429, 632061 (CHEMBL), COMMERCIAL		343.37858	4.038	3	2	67	4	N	0	Y	95	19	0	6.09593	28	3.51	COc1cccc(c1)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3
532067	TCMDC-134452, 632067 (CHEMBL)		487.58022	5.436	3	1	63.81	8	N	1	Y	96	34	0	6.0545	39	8.16	CN(C)c1ccc(cc1)CN2CCC(C2)CNC(=O)c3cc(cs3)c4cccc(c4)C(F)(F)F.C(=O)(C(F)(F)F)O
532099	TCMDC-138789, 632099 (CHEMBL)		678.85949	6.777	7	2	112.92	14	N	2	Y	99	97	0	6.23666	72	12.28	c1cc(ccc1C#N)NC(=O)c2ccc(cc2)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCCOC6CCCCO6)CCCC5
532105	TCMDC-138299, 632105 (CHEMBL)		608.53081	6.822	6	1	129.3	6	N	2	Y	91	83	0	5.97426	15	3.52	c1cc2c(ccnc2cc1c3nccs3)Nc4ccc(c(c4)Oc5ccnc6c5ccc(c6)c7nccs7)Br
532140	TCMDC-135061, 632140 (CHEMBL)		551.18226	7.798	3	1	69.81	9	N	2	Y	100	65	2	6.20131	61	8.33	Cc1c(cc(s1)c2ccc(cc2)Cl)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OC)CCCC5
532145	TCMDC-124752, 632145 (CHEMBL), COMMERCIAL		398.25323	4.742	3	1	57.69	2	N	0	Y	86	68	0	6.10959	8	2.44	Cc1c2cc(ccc2[nH]c1C3=NN(C(O3)c4ccccc4)C(=O)C)Br
532224	TCMDC-125416, 632224 (CHEMBL), COMMERCIAL		409.36396	4.888	6	1	72.81	6	N	0	Y	94	52	0	6.17256	24	0	c1cc(cnc1)c2nc(cc(n2)Nc3ccc(cc3)OC(F)(F)F)c4ccncc4
532228	TCMDC-136695, 632228 (CHEMBL)		518.52157	5.494	5	1	42.06	7	N	2	Y	99	8	7	6.0723	82	13.25	Cc1cc(ccc1N2CCN(CC2)C(C)C)NC(=O)CCN3CCN(CC3)c4cccc(c4Cl)Cl.Cl
541168	TCMDC-138013, 641168 (CHEMBL)		503.0401	3.588	7	4	118.5	13	N	1	Y	100	0	0	6.82595		6.06	CCOC(=O)N1CCN(CC1)CCCCCNc2cc(nc(n2)NC(=N)Nc3ccc(cc3)Cl)C.Cl
541172	TCMDC-138657, 641172 (CHEMBL)		598.13104	6.145	5	2	87.74	11	N	2	Y	100	92	0	6.05493	24	5.61	CC(=O)Oc1c2ccccc2ccc1C3CCN(CC3)CCCCNC(=O)c4ccc(cc4)NC(=O)c5ccc(cc5)Cl
487386	TCMDC-137394, 587386 (CHEMBL)		404.6849	4.532	3	1	38.33	3	N	0	N	98	97	3	7.46605	46	8.21	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3cccc(c3)Cl
532446	TCMDC-132621, 632446 (CHEMBL)		454.5634	4.088	5	1	68.59	6	N	0	Y	100	99	0	6.72096	22	5.88	CN1CCCN(CC1)Cc2cc(ccc2OC)c3cccc(c3)NC(=O)c4cccc(c4)C#N.C(=O)(C(F)(F)F)O
532452	TCMDC-135514, 632452 (CHEMBL)		384.46214	4.552	2	1	32.34	5	N	0	Y	94	72	0	6.09831	0	2.82	c1ccc(cc1)C(c2cc(cc(c2)F)F)N3CCC(CC3)C(=O)NC4CCC4
532453	TCMDC-136946, 632453 (CHEMBL)		411.43102	4.129	3	3	86.46	5	N	0	Y	100	84	0	6.09348	4	3.7	c1cc(cc(c1)NC(=O)Cc2c[nH]cn2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F
541209	TCMDC-138015, 641209 (CHEMBL)		474.72374	7.966	4	1	31.4	15	N	1	N	100	100	0	6.79182	100	13.53	CCCCCCCCN1CCN(CC1)CCCCCCNc2c3ccccc3nc4c2cccc4.Cl
531891	TCMDC-140458, 631891 (CHEMBL)		477.52074	6.872	2	2	57.78	7	N	1	N	93	11	0	6.00621	31	2.9	CC(C)(C)c1ccc2c(c1)nc([nH]2)c3ccc(cc3)/C=C/C(=O)NCc4cccc(c4)C(F)(F)F
531895	TCMDC-133452, 631895 (CHEMBL)		386.44968	3.352	6	2	76.89	7	N	0	Y	90	10	0	5.97953	5	4.69	Cc1cc(nc(n1)Nc2ccccc2OC)NCc3ccc(cc3)n4ccnc4
541636	TCMDC-135226, 641636 (CHEMBL)		530.72247	3.505	6	4	119.14	13	N	1	Y	100	98	0	6.78887	0	2.9	CCCC(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)N3CCCCS3(=O)=O)NCC)O.Cl
531928	TCMDC-137494, 631928 (CHEMBL)		238.25964	3.456	1	1	28.68	2	N	0	Y	100	89	0	6.20952	0	2.56	c1cc(cc2c1cc([nH]2)C=Cc3ccncc3)F
541640	TCMDC-141183, 641640 (CHEMBL)		543.49733	5.104	3	3	60.16	5	N	2	Y	98	70	1	6.05889	15	6.38	c1ccc(cc1)CNC(=O)C2Cc3c4cc(ccc4[nH]c3C5(N2)CCN(CC5)Cc6ccccc6)Br
531973	TCMDC-136153, 631973 (CHEMBL)		527.57766	2.563	8	4	172.03	10	N	1	Y	99		0		5	12.87	CCn1c2c(cnc(c2nc1c3c(non3)N)c4cccc(c4)NC(=O)NCc5ccccc5)OCCCN.C(=O)(C(F)(F)F)O
531975	TCMDC-123636, 631975 (CHEMBL), COMMERCIAL		360.85778	4.154	3	2	90.46	4	N	0	Y	91	91	0	6.24022	23	3.55	CC(C)C(=O)NC(c1cccs1)c2cc(c3cccnc3c2O)Cl
531977	TCMDC-137485, 631977 (CHEMBL)		373.92282	3.631	5	1	44.29	7	N	0	Y	100	82	0	6.72695	7	3.52	Cc1cc(nc(n1)Nc2ccc(cc2)Cl)N(C)CCCN3CCCCC3.Cl
532013	TCMDC-134390, 632013 (CHEMBL)		513.09782	4.629	5	1	92.84	4	N	1	Y	81	7	7	5.71142	6	5.66	CC(C)N1CCC(CC1)NC(=O)N2CCCN(CC2)c3c4c(cc(s4)c5ccc(cc5)Cl)ncn3.C(=O)(C(F)(F)F)O
532055	TCMDC-137099, 632055 (CHEMBL)		398.50014	4.626	3	2	61.02	6	N	0	Y	99	57	4	6.14159	68	2.65	CC(CN(C)C)C(=O)Nc1ccc(cc1)c2cccc(c2)c3[nH]c4ccccc4n3
532135	TCMDC-141635, 632135 (CHEMBL)		517.52179	4.006	6	3	85.42	9	N	1	Y	93	1	0	5.94101	94	3.88	CN(c1ccc(cc1)NC(=O)Nc2cc(ccc2F)C(F)(F)F)c3ccnc(n3)NCCN4CCCC4.C(=O)(C(F)(F)F)O
541676	TCMDC-135934, 641676 (CHEMBL)		585.48842	6.322	3	2	64.68	11	N	2	N	95	0	0	6.10064	25	8.26	c1cc(cc(c1)NC(=O)N2CCCN(CC2)CCCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)C(F)(F)F
532179	TCMDC-141865, 632179 (CHEMBL)		499.62385	5.212	5	1	82.28	6	N	1	Y	95	11	2	6.00426	32	9.92	c1ccc2c(c1)cc(s2)C(=O)Nc3cccc(c3)CN4CCCN(CC4)Cc5ccc6c(c5)OCO6.C(=O)(C(F)(F)F)O
532215	TCMDC-134604, 632215 (CHEMBL)		384.9024	3.769	4	1	48.47	5	N	0	Y	84	73	0	5.88296	2	0	Cc1cccc(c1)CN2CCN(CC2)c3c(cc(cn3)C(=O)NC4CC4)Cl.C(=O)(C(F)(F)F)O
532217	TCMDC-137393, 632217 (CHEMBL)		451.68537	5.323	3	1	42.35	3	N	1	Y	88	49	5	6.01924		.76	Cc1c(c(c(c(n1)C)I)O)c2ccc(cc2)Oc3ccc(cc3)Cl
532258	TCMDC-139824, 632258 (CHEMBL)		540.5238	7.106	3	3	68.36	7	N	2	N	100	3	0	6.11779	19	5.59	c1cc(c(cc1/C=C/C(=O)NCCC2CCC(CC2)N3CCC(CC3)c4c[nH]c5c4cc(cc5)O)Cl)Cl
532344	TCMDC-135603, 632344 (CHEMBL)		423.48813	5.526	7	0	134.84	9	N	1	Y	88	44	4	5.94173	8	5.71	CCCCCn1c(nnc1Sc2ccc(c(c2)N(=O)=O)C#N)c3ccc(cc3)OC
532417	TCMDC-138303, 632417 (CHEMBL)		400.55907	5.983	4	2	49.84	8	N	1	Y	100	93	3	6.29525	12	15.97	Cc1cc(nc(n1)NCC2CCCCC2)NCC(c3ccccc3)c4ccccc4
541210	TCMDC-134510, 641210 (CHEMBL)		448.62017	5.509	3	1	69.8	8	N	1	Y	81	6	1	5.86856	24	9.8	CC(C)c1ccc(cc1)CN2CCC(C2)CNC(=O)c3cc(cs3)c4ccccc4OC.C(=O)(C(F)(F)F)O
531907	TCMDC-137550, 631907 (CHEMBL)		546.68212	2.601	7	4	181.86	16	N	1	Y	100	100	0	7.33157	0	2.99	CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1ccccn1)C(=O)Nc2nccs2)N(C=O)O
531908	TCMDC-124308, 631908 (CHEMBL), COMMERCIAL		476.54746	4.583	5	3	123.77	7	N	0	Y	99	55	0	6.11509	49	1.05	CCN(c1ccccc1)S(=O)(=O)c2ccc(cc2)NC(=O)c3cc(n[nH]3)c4cc(ccc4O)C
532577	TCMDC-139728, 632577 (CHEMBL)		429.23104	3.901	3	2	50.36	4	N	0	Y	90	4	8	5.97055	13	4.96	COc1ccc(cc1C(F)(F)F)C(=O)Nc2cc3c(c(c2)Br)CCNC3.Cl
532647	TCMDC-132464, 632647 (CHEMBL)		440.512	3.975	3	0	51.02	8	N	0	Y	100	0	0	6.09462	0	7.14	c1ccc(cc1)c2cc(cnc2)C(=O)N(Cc3cncn3Cc4ccccc4F)CC5CC5
532654	TCMDC-133189, 632654 (CHEMBL)		449.52696	6.091	3	3	121.84	4	N	1	Y	100	100	0	6.9329	33	3	Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4ccc(cc4)NC(=O)Nc5cccc(c5)C#N
532687	TCMDC-136501, 632687 (CHEMBL)		745.78001	6.251	7	0	78.34	11	N	2	Y	94	67	1	6.08173	100	15.66	c1cc(c(c(c1)F)F)CCc2nc(=O)c3cccnc3n2CC(=O)N(Cc4ccc(cc4)c5ccc(cc5)C(F)(F)F)C6CCN(CC6)C7CCOCC7.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
532693	TCMDC-135451, 632693 (CHEMBL)		672.80052	5.335	6	3	110.36	12	N	2	Y	100	99	0	6.96285	6	4.48	CCN1CCc2c1cc(cc2N3CCCCS3(=O)=O)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNC(C)(C)c5cccc(c5)C(F)(F)F)O
541281	TCMDC-140698, 641281 (CHEMBL)		498.05673	4.88	5	1	54.04	9	N	0	N	100	49	1	6.04507	3	3.1	COc1ccc(cc1OCCN2CCC(CC2)N3CCCCC3)NC(=O)/C=C/c4ccccc4Cl
532732	TCMDC-137017, 632732 (CHEMBL)		413.98668	5.079	5	2	53.08	6	N	1	Y	100	31	4	6.19277	28	3.57	Cc1cc(nc(n1)Nc2ccccc2Cl)NC3CCN(CC3)CC4CCCCC4
532808	TCMDC-131250, 632808 (CHEMBL)		342.43358	4.438	3	1	47.26	7	N	0	Y	100	100	1	5.89538	12	2.11	c1ccc(cc1)CN(Cc2ccccc2)CC(c3cccc(c3)C#N)O
533396	TCMDC-141249, 633396 (CHEMBL)		588.56989	7.823	5	2	66.07	12	N	2	Y	95	93	0	6.01861	23	7.8	CCN(CC)CCCCNc1cc(ccn1)c2c(nc([nH]2)c3c(cccc3Cl)Cl)c4ccc5cc(ccc5c4)OC.C(=O)(C(F)(F)F)O
542861	TCMDC-134107, 642861 (CHEMBL)		530.64802	7.1	3	1	78.4	6	N	2	Y	98	68	0	6.07266	42	14.04	Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)c4ccc(s4)c5cc(nn5C)C(F)(F)F
542133	TCMDC-141171, 642133 (CHEMBL)		480.43989	5.688	3	1	48.99	4	N	1	Y	100	66	3	6.7092	14	8.51	CC1(CCCc2c(cccc2Br)C1=O)CCN3CCC(CC3)c4c[nH]c5c4ccnc5.Cl
533481	TCMDC-123708, 633481 (CHEMBL), COMMERCIAL		339.77236	3.955	3	1	55.4	4	N	0	Y	88	47	0	6.06764	16	15.44	CC(=O)Oc1cc(cc2c1cccc2)C(=O)Nc3ccc(cc3)Cl
533512	TCMDC-141620, 633512 (CHEMBL)		558.77718	5.846	4	1	93.78	7	N	2	Y	91	73	2	6.04686	8	6.11	C[C@@H](C1CCCCC1)NC(=O)c2c3ccccc3nc(c2CN4CCC(CC4)N5CCCCC5=O)c6cccs6
533553	TCMDC-138521, 633553 (CHEMBL)		572.59523	7.277	3	2	51.37	7	N	2	Y	85	7	9	6.00639	20	7.83	c1ccc(c(c1)c2ccc(cc2)C(F)(F)F)C(=O)Nc3ccc(cc3)N4CCN(CC4)Cc5c[nH]c6c5ccc(c6)F
533557	TCMDC-142158, 633557 (CHEMBL)		347.30953	5.065	3	1	37.28	4	N	1	Y	100	99	0	6.64262	2	.71	Cc1cc(c2cc(ccc2n1)C(F)(F)F)NN=Cc3ccc(cc3)F
533558	TCMDC-135741, 633558 (CHEMBL)		479.50344	2.892	9	0	91.19	5	N	0	Y	89	83	5	6.66469	79	3.52	COc1ccc2c(n1)c(c(cn2)F)CCN3CCC4(CC3)COC(=N4)c5cc6c(cn5)OCCO6.C(=O)(C(=O)O)O
533758	TCMDC-134351, 633758 (CHEMBL)		467.06584	6.56	2	1	60.58	6	N	1	Y	84	29	4	5.86882	36	8.77	CC(C)(C)c1ccc(cc1)CN2CCC(CC2)NC(=O)c3ccc(s3)c4ccccc4Cl.C(=O)(C(F)(F)F)O
541485	TCMDC-135732, 641485 (CHEMBL)		517.49046	5.833	3	2	64.68	9	N	2	N	94	0	0	5.95715	7	4.05	Cc1ccc(cc1C)NC(=O)N2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
533213	TCMDC-140479, 633213 (CHEMBL)		441.65075	5.309	3	2	27.29	10	N	1	Y	100	99	0	6.73743	32	7.14	CC(C)CNCc1cccc(c1)c2cccc(c2)CNC3CCN(CC3)Cc4ccccc4.C(=O)(C(F)(F)F)O
533246	TCMDC-137005, 633246 (CHEMBL)		362.38852	1.965	6	5	137.4	5	N	1	Y	100	62	4	6.13571	9	3.57	c1cc2c(cn[nH]2)c(c1)Nc3c4c(cc([nH]4)C(=O)N)nc(n3)NC5CCC5.C(=O)O
542835	TCMDC-135216, 642835 (CHEMBL)		555.7717	5.082	5	3	107.11	12	N	2	Y	98	99	3	6.83252	8	6.77	CCCC(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)N3CCCCS3(=O)=O)C4CCCC4)O.Cl
533445	TCMDC-136338, 633445 (CHEMBL)		476.99446	4.43	4	1	53.01	6	N	0	Y	85	81	2	6.00032	53	7.32	c1ccc(cc1)C2(CN(C(=O)CO2)CC3CCN(C3)Cc4ccc(cc4Cl)O)c5ccccc5.C(=O)(C(F)(F)F)O
524656	TCMDC-131234, 624656 (CHEMBL), COMMERCIAL		308.28334	1.277	7	0	80.29	4	N	0	Y	97	0	2	6.09382	6	2.29	CC1(Oc2cc(cc(c2O1)C(=O)OC)OC3CCOC3=O)C
29571	TCMDC-137295, 129571 (CHEMBL)		353.41821	3.133	6	2	101.21	7	N	0	Y	98	0	0	6.11857	0	.72	CCOc1cc(cc(c1n2cccc2)OCC)Cc3cnc(nc3N)N
533520	TCMDC-134000, 633520 (CHEMBL)		347.45669	4.613	5	2	62.73	8	N	0	Y	100	59	0	6.10008	7	5.8	CCCCc1cc(nc(n1)Nc2ccc(cc2)C)NCc3ccncc3
542163	TCMDC-141557, 642163 (CHEMBL)		572.45926	7.166	2	1	39.34	10	N	2	Y	90	74	0	6.02069	80	10.88	CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)c3c[nH]c4c3cc(cc4)Br
533570	TCMDC-137132, 633570 (CHEMBL)		473.56996	4.85	4	3	156.25	5	N	0	Y	100	67	0	6.65409	14	1.75	Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4cccc(c4)NC(=O)c5csc(n5)NC(=O)C
533641	TCMDC-131757, 633641 (CHEMBL)		333.42858	2.445	7	2	98.46	8	N	0	Y	95	94	0	8.49485	65	6.29	CCCOc1ccc(cc1)CCCON2C(=NC(=NC2(C)C)N)N.Br
533647	TCMDC-135094, 633647 (CHEMBL)		445.59969	3.106	6	2	75.42	4	N	0	Y	90	79	0	6.21777	28	0	Cc1ccc2c(c1)NCC23CCN(CC3C)C[C@H](C4CCN(CC4)c5cc(ccn5)C#N)O
532791	TCMDC-124234, 632791 (CHEMBL), COMMERCIAL		583.35581	6.126	6	1	57.53	12	N	2	N	100	98	0	5.96241	99	9.84	CCN(CC)CCOc1cc2c(cc1Br)-c3cc(c(cc3C2=NO)OCCN(CC)CC)Br.Cl
532792	TCMDC-135428, 632792 (CHEMBL)		465.50484	5.534	5	2	112.55	6	N	1	Y	100	30	0	5.74502	31	1.74	c1cc(cc(c1)F)Cn2c3ccc(cc3cn2)Nc4c5cc(sc5ncn4)C#Cc6[nH]ccn6
541289	TCMDC-136452, 641289 (CHEMBL)		428.00996	4.959	3	1	35.58	8	N	0	Y	84	0	1	5.99673	16	1.6	CC(C)CCN1CCCN(CC1)Cc2ccc(cc2)C(=O)NCc3ccc(cc3)Cl.C(=O)(C(F)(F)F)O
532829	TCMDC-134730, 632829 (CHEMBL)		379.43068	3.212	5	3	78.94	8	N	0	Y	94	15	0	5.97859	0	2.27	Cc1cc(nc(n1)Nc2ccccc2)NCCC(=O)NCc3cccc(c3)F.C(=O)(C(F)(F)F)O
532835	TCMDC-139542, 632835 (CHEMBL)		455.37625	5.621	3	1	41.57	6	N	1	Y	100	45	0	6.14511	16	5.07	c1ccc(cc1)CN2CCC(CC2)Oc3cccc(c3)NC(=O)c4ccc(c(c4)Cl)Cl.C(=O)(C(F)(F)F)O
532870	TCMDC-132966, 632870 (CHEMBL)		524.53902	6.644	4	2	71.42	8	N	2	Y	100	28	0	6.25817	6	0	c1ccc(cc1)n2ncc(n2)CNCc3cccc(c3)c4cccc(c4)c5[nH]c6ccc(cc6n5)C(F)(F)F.C(=O)(C(F)(F)F)O
532872	TCMDC-137441, 632872 (CHEMBL)		329.3009	1.947	3	4	132.13	5	N	0	Y	94	24	0	5.97975	0	1.45	c1cc(cc(c1)NC(=O)C(F)(F)F)c2csc(n2)NC(=N)N.Br
532906	TCMDC-137579, 632906 (CHEMBL)		470.99163	4.799	6	1	66.93	9	N	0	Y	100	98	0	6.91678	25	5.3	CCOC(=O)N1CCN(CC1)CCCCNc2c3ccc(cc3nc4c2cc(cc4)OC)Cl.Cl
532948	TCMDC-123600, 632948 (CHEMBL), COMMERCIAL		443.33691	3.637	4	1	61.61	4	N	0	Y	98	13	0	6.1223	0	1.48	CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)c4ccc(o4)Br)C
533032	TCMDC-133681, 633032 (CHEMBL)		511.60008	5.337	4	2	86.89	10	N	2	Y	89	0	0	6.11446	34	3.61	CCCCCN1CCCCC(C1)NS(=O)(=O)c2ccc(cc2)C(=O)Nc3ccc(cc3)C(F)(F)F.C(=O)(C(F)(F)F)O
532524	TCMDC-133103, 632524 (CHEMBL)		451.48346	5.627	3	2	49.94	7	N	1	Y	99	99	0	6.55721	29	5.88	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)CNCC5CCCO5.C(=O)(C(F)(F)F)O
541243	TCMDC-139473, 641243 (CHEMBL)		583.46572	4.965	6	2	113.73	6	N	1	Y	99	51	0	6.14403	0	5	CN1CCN(CC1)c2cc3c(cc2Cl)CCN3C(=O)Cc4ccc(c(c4)NC(=O)Nc5cccc(c5)N(=O)=O)Cl
542004	TCMDC-132022, 642004 (CHEMBL)		618.64718	5.806	8	1	122.91	10	N	2	Y	98	66	0	6.14318	14	5.11	CC(C)(C)OC(=O)N1CCC[C@@H]([C@@H]1c2ccccc2)N(Cc3cc(ccc3O)n4c(nnn4)C(F)(F)F)C(=O)OC(C)(C)C
532759	TCMDC-139792, 632759 (CHEMBL)		496.47123	6.711	3	1	56.13	6	N	1	N	100	51	0	6.37421	31	8.11	c1cc(c(cc1/C=C/C(=O)NC2CCC(CC2)CCN3CCc4ccc(cc4CC3)C#N)Cl)Cl.Cl
532762	TCMDC-123844, 632762 (CHEMBL), COMMERCIAL		275.34614	.669	2	2	61.44	6	N	0	Y	99	4	3	6.08831	8	0	c1ccc(cc1)CNC(=O)NCCCN2CCCC2=O
532766	TCMDC-133144, 632766 (CHEMBL)		407.59477	3.371	5	1	44.29	7	N	0	Y	98	95	5	6.03313	99	10	CC1(CCCN(C1)c2ncc(cn2)c3cccc(c3)CNCCC4CCCN4C)C
532767	TCMDC-125789, 632767 (CHEMBL), COMMERCIAL		402.65966	4.221	4	2	86.94	7	N	0	N	99	100	1	6.01186	21	6.99	c1ccc(cc1)CC(=O)NC(C(Cl)(Cl)Cl)Nc2ccc(cc2)N(=O)=O
