COMPOUND_ID	FragA	Ca	Cb	IntAB	UnionAB	CommonProp	ExpCommonProp	LogDiffCP	PIa	PIb	PIaU	PIbU	FragEffA	MedPotA	MedPotB	pXC50_3D7	Ratio
538513	29	381	381	12	751	0.0159786950732357	0.0161427076788757	-0.00443507334800497	0.508	0.508	0.492	0.492	13.1379310344828	6.10097	6.042505	6.04265	0.989839833012982
538514	76	402	402	22	783	0.0280970625798212	0.016904651600859	0.220654694232343	0.514066496163683	0.514066496163683	0.485933503836317	0.485933503836317	5.28947368421053	6.06192	5.90971	5.90501	1.66209060341672
538516	32	1399	1399	172	2627	0.0654739246288542	0.0570669658897554	0.0596835913283547	0.532749428789033	0.532749428789033	0.467250571210967	0.467250571210967	43.71875	6.10044	6.02605	6.02529	1.14731742976032
538517	33	629	629	35	1224	0.0285947712418301	0.0255195946838315	0.0494128541394647	0.514309076042518	0.514309076042518	0.485690923957482	0.485690923957482	19.0606060606061	6.15254	6.137135	6.13735	1.12050256268165
538518	44	1357	1357	153	2562	0.0597189695550351	0.0552820212305774	0.0335283920044585	0.529871144084342	0.529871144084342	0.470128855915658	0.470128855915658	30.8409090909091	6.0989	6.07587	6.07728	1.08026024059344
538521	41	1689	1689	221	3158	0.0699810006333122	0.0695754575262694	0.00252407708895674	0.535001583782072	0.535001583782072	0.464998416217928	0.464998416217928	41.1951219512195	6.12068	6.75699	6.8494	1.00582882414952
538524	31	302	302	10	595	0.0168067226890756	0.0133735059400598	0.0992377593337781	0.508417508417508	0.508417508417508	0.491582491582492	0.491582491582492	9.74193548387097	6.129745	6.13171	6.13188	1.25671777949653
538525	158	1220	1220	137	2304	0.0594618055555556	0.0495071913716598	0.0795698036497756	0.529743812418584	0.529743812418584	0.470256187581416	0.470256187581416	7.72151898734177	6.123305	6.8775	7.20944	1.20107410475308
538526	59	2347	2347	416	4279	0.0972189763963543	0.0991527688689811	-0.00855380236350722	0.54862085086489	0.54862085086489	0.45137914913511	0.45137914913511	39.7796610169492	6.15136	6.113025	6.11244	0.98049683841727
538528	41	265	265	8	523	0.0152963671128107	0.0121531277455619	0.0999002351838942	0.507662835249042	0.507662835249042	0.492337164750958	0.492337164750958	6.46341463414634	6.08524	5.951445	5.95121	1.25863624846671
538529	53	353	353	13	694	0.0187319884726225	0.0151415296241795	0.0924141312728264	0.509379509379509	0.509379509379509	0.490620490620491	0.490620490620491	6.66037735849057	6.06703	6.05182	6.05186	1.23712656102521
538531	89	165	165	6	325	0.0184615384615385	0.0093908858559156	0.293561327576398	0.509259259259259	0.509259259259259	0.490740740740741	0.490740740740741	1.85393258426966	6.12676	6.72963	6.72953	1.96589956951814
538532	97	1484	1484	173	2796	0.0618741058655222	0.0607000443066017	0.00831992797650694	0.530948121645796	0.530948121645796	0.469051878354204	0.469051878354204	15.2989690721649	6.118625	6.1188	6.11935	1.01934202144879
538533	39	862	862	49	1676	0.029236276849642	0.0347772274609089	-0.0753728901261141	0.514626865671642	0.514626865671642	0.485373134328358	0.485373134328358	22.1025641025641	6.12751	6.78734	6.79958	0.840673020369576
538534	63	655	655	28	1283	0.0218238503507405	0.0265364648505701	-0.0849116913323955	0.510920436817473	0.510920436817473	0.489079563182527	0.489079563182527	10.3968253968254	6.13836	5.867705	5.81699	0.822409860304794
538535	28	295	295	6	585	0.0102564102564103	0.0131378799220438	-0.107529903871766	0.50513698630137	0.50513698630137	0.49486301369863	0.49486301369863	10.5357142857143	6.23605	6.164735	6.1649	0.780674683987729
538539	43	501	501	30	973	0.0308324768756423	0.0205921790820397	0.175306107987179	0.515432098765432	0.515432098765432	0.484567901234568	0.484567901234568	11.6511627906977	6.08108	6.009545	6.00995	1.49729063411915
538540	67	1485	1485	195	2776	0.0702449567723343	0.0607429507040882	0.063119264806514	0.535135135135135	0.535135135135135	0.464864864864865	0.464864864864865	22.1641791044776	6.09826	5.95782	5.94719	1.1564297742883
538542	17	1508	1508	200	2817	0.070997515086972	0.0617308502346347	0.0607408900220128	0.535511363636364	0.535511363636364	0.464488636363636	0.464488636363636	88.7058823529412	6.19152	6.15764	6.16701	1.15011400000349
538543	25	1816	1816	224	3409	0.0657084188911704	0.0751541278283667	-0.0583318220272271	0.532863849765258	0.532863849765258	0.467136150234742	0.467136150234742	72.64	6.159355	6.07967	6.08104	0.87431550055683
538544	37	1172	1172	111	2234	0.049686660698299	0.0475013211197669	0.0195341214970233	0.524854455888939	0.524854455888939	0.475145544111061	0.475145544111061	31.6756756756757	6.104775	6.14737	6.15157	1.04600586945829
538545	9	60	60	1	120	0.00833333333333333	0.0105712437258264	-0.103307331887477	0.504201680672269	0.504201680672269	0.495798319327731	0.495798319327731	6.66666666666667	6.253625	6.4198	6.41988	0.78830207206124
538546	58	1600	1600	179	3022	0.0592322964923891	0.0657025919674753	-0.0450239318396295	0.529625951671632	0.529625951671632	0.470374048328368	0.470374048328368	27.5862068965517	6.118625	5.99891	5.99438	0.901521457809623
538547	20	73	73	2	145	0.0137931034482759	0.00961076984030201	0.156903816582081	0.506944444444444	0.506944444444444	0.493055555555556	0.493055555555556	3.65	6.10064	6.06781	6.06774	1.43517154998714
538548	26	2560	2560	670	4451	0.150527971242417	0.10909205267531	0.139824094905814	0.575280898876405	0.575280898876405	0.424719101123595	0.424719101123595	98.4615384615385	6.151585	6.70115	6.92465	1.37982527187781
538552	33	124	124	3	246	0.0121951219512195	0.008795420561037	0.141929537140498	0.506122448979592	0.506122448979592	0.493877551020408	0.493877551020408	3.75757575757576	6.094135	6.29178	6.2928	1.38653085052498
538553	56	98	98	1	196	0.00510204081632653	0.00884955752212389	-0.239177627873056	0.502564102564103	0.502564102564103	0.497435897435897	0.497435897435897	1.75	6.166645	6.10452	6.1045	0.576530612244898
538554	8	191	191	4	379	0.0105540897097625	0.00999184549174349	0.0237750716265197	0.505291005291005	0.505291005291005	0.494708994708995	0.494708994708995	23.875	6.22643	6.469745	6.46778	1.05627030747059
538555	21	49	49	2	97	0.0206185567010309	0.0119840213049268	0.23565568896258	0.510416666666667	0.510416666666667	0.489583333333333	0.489583333333333	2.33333333333333	6.1018	6.068025	6.06794	1.7205040091638
538556	18	135	135	2	269	0.00743494423791822	0.00889558846086314	-0.0778969671521215	0.503731343283582	0.503731343283582	0.496268656716418	0.496268656716418	7.5	6.08984	6.205805	6.20652	0.835801281795899
538557	43	466	466	15	918	0.0163398692810458	0.0192731383575056	-0.0717038612623853	0.508178844056707	0.508178844056707	0.491821155943293	0.491821155943293	10.8372093023256	6.11035	6.14575	6.14652	0.847805322514195
538560	72	2400	2400	402	4399	0.0913844055467152	0.101608881715039	-0.0460595805336256	0.545702592087312	0.545702592087312	0.454297407912688	0.454297407912688	33.3333333333333	6.14663	6.07564	6.07661	0.89937418859703
538561	89	1130	1130	110	2151	0.0511390051139005	0.0457537399211591	0.0483256755871373	0.525581395348837	0.525581395348837	0.474418604651163	0.474418604651163	12.6966292134831	6.100975	6.19236	6.19927	1.11770109289472
538563	65	1339	1339	154	2525	0.060990099009901	0.0545191246594545	0.0487104640478428	0.530507131537242	0.530507131537242	0.469492868462758	0.469492868462758	20.6	6.09945	5.959195	5.95268	1.11869182403178
538564	32	1219	1219	120	2319	0.0517464424320828	0.0494653092425364	0.019579768906604	0.52588438308887	0.52588438308887	0.47411561691113	0.47411561691113	38.09375	6.1125	6.075315	6.07659	1.04611581782218
538566	44	1350	1350	141	2560	0.055078125	0.0549851906700113	0.000733411964553898	0.527549824150059	0.527549824150059	0.472450175849941	0.472450175849941	30.6818181818182	6.12335	6.69174	6.69896	1.00169017018685
538571	36	379	379	12	747	0.0160642570281124	0.0160706070725031	-0.00017163845883883	0.508042895442359	0.508042895442359	0.491957104557641	0.491957104557641	10.5277777777778	6.12237	5.96152	5.96201	0.999604865929331
538572	83	365	365	37	694	0.053314121037464	0.0155683635830643	0.534599288070012	0.526695526695527	0.526695526695527	0.473304473304473	0.473304473304473	4.39759036144578	6.20808	7.28827	7.50026	3.42451669714732
538573	80	160	160	2	319	0.00626959247648903	0.0092907846785981	-0.170813082462622	0.50314465408805	0.50314465408805	0.49685534591195	0.49685534591195	2	6.114175	6.16885	6.16893	0.674818402683621
538575	5	57	57	4	111	0.036036036036036	0.0108868252899554	0.51983575905409	0.518181818181818	0.518181818181818	0.481818181818182	0.481818181818182	11.4	7.54748	7.420565	7.42177	3.31005918403818
538577	114	1541	1541	196	2887	0.0678905438171112	0.0631517917849549	0.0314236103155336	0.533957033957034	0.533957033957034	0.466042966042966	0.466042966042966	13.5175438596491	6.11876	6.73046	6.75326	1.0750374913873
538579	25	1683	1683	316	3051	0.10357259914782	0.0693134183238156	0.174427557537604	0.551803278688525	0.551803278688525	0.448196721311475	0.448196721311475	67.32	6.17036	6.61093	6.60376	1.49426477084068
538581	41	261	261	6	517	0.011605415860735	0.012025348435786	-0.0154369616685861	0.505813953488372	0.505813953488372	0.494186046511628	0.494186046511628	6.36585365853659	6.12211	6.172595	6.17245	0.965079383995118
538582	134	1281	1281	129	2434	0.0529991783073131	0.0520694341392231	0.00768627836746472	0.526510480887793	0.526510480887793	0.473489519112207	0.473489519112207	9.55970149253731	6.11687	6.02463	6.02378	1.01785585312112
538584	46	1044	1044	48	2041	0.0235178833904949	0.0421978040476561	-0.253891618425385	0.511764705882353	0.511764705882353	0.488235294117647	0.488235294117647	22.695652173913	6.105445	6.80065	6.82856	0.557324816332502
538585	35	232	232	7	458	0.0152838427947598	0.0111300409223527	0.137735800881492	0.507658643326039	0.507658643326039	0.492341356673961	0.492341356673961	6.62857142857143	6.08971	6.06296	6.063	1.37320634320983
538588	60	161	161	2	321	0.00623052959501558	0.00931033271264449	-0.1744402378816	0.503125	0.503125	0.496875	0.496875	2.68333333333333	6.1433	6.688625	6.6894	0.669205901369541
538590	136	253	253	7	500	0.014	0.0117726626008961	0.0752533381617553	0.507014028056112	0.507014028056112	0.492985971943888	0.492985971943888	1.86029411764706	6.10963	6.469625	6.46982	1.18919572186961
538592	5	50	50	1	100	0.01	0.0118225116330044	-0.0727097500206957	0.505050505050505	0.505050505050505	0.494949494949495	0.494949494949495	10	6.122265	6.12452	6.12458	0.845843955195056
538593	54	1722	1722	261	3184	0.0819723618090452	0.0710191224204128	0.0622921468281301	0.540999057492931	0.540999057492931	0.459000942507069	0.459000942507069	31.8888888888889	6.11893	6.1825	6.19733	1.15422943871078
538594	21	1134	1134	103	2166	0.0475530932594644	0.0459198697406939	0.0151781249723404	0.52378752886836	0.52378752886836	0.47621247113164	0.47621247113164	54	6.11384	6.06117	6.06013	1.03556681514981
538595	51	840	840	60	1621	0.0370141887723627	0.033890550114848	0.0382896171284421	0.518518518518518	0.518518518518518	0.481481481481482	0.481481481481482	16.4705882352941	6.127505	6.13961	6.14038	1.09216842591606
538597	37	1800	1800	235	3366	0.0698158051099228	0.0744479159996443	-0.0278987945385694	0.534918276374443	0.534918276374443	0.465081723625557	0.465081723625557	48.6486486486486	6.161995	6.07781	6.07929	0.937780516384856
538598	45	311	311	14	609	0.0229885057471264	0.0136792588634755	0.225448174917274	0.511513157894737	0.511513157894737	0.488486842105263	0.488486842105263	6.91111111111111	6.13366	6.1361	6.13617	1.68053737242353
538601	30	200	200	5	396	0.0126262626262626	0.0102251286672628	0.0916060367794731	0.506329113924051	0.506329113924051	0.493670886075949	0.493670886075949	6.66666666666667	6.16095	6.45651	6.45603	1.23482677207646
538604	34	142	142	4	281	0.0142348754448399	0.00898572645042964	0.19980047805139	0.507142857142857	0.507142857142857	0.492857142857143	0.492857142857143	4.17647058823529	6.10758	5.94719	5.94698	1.58416523398164
538605	46	549	549	20	1079	0.0185356811862836	0.0224228613563537	-0.0826824806491522	0.509276437847866	0.509276437847866	0.490723562152134	0.490723562152134	11.9347826086957	6.08997	6.44516	6.44885	0.826642099405007
538606	20	243	243	8	479	0.0167014613778706	0.0114626535479237	0.163469307270573	0.50836820083682	0.50836820083682	0.49163179916318	0.49163179916318	12.15	6.07448	6.09441	6.09433	1.45703272876949
538608	55	259	259	4	515	0.00776699029126214	0.0119618100010974	-0.187544137600863	0.503891050583658	0.503891050583658	0.496108949416342	0.496108949416342	4.70909090909091	6.10989	6.066615	6.06664	0.649315637896737
538609	142	626	626	35	1218	0.028735632183908	0.0254025696552124	0.0535431051566262	0.514379622021364	0.514379622021364	0.485620377978636	0.485620377978636	4.40845070422535	6.10989	6.37744	6.37486	1.13120966004365
538610	83	910	910	67	1754	0.0381984036488027	0.0367198162083998	0.0171447148855415	0.519110096976611	0.519110096976611	0.480889903023389	0.480889903023389	10.9638554216867	6.10571	6.07113	6.07162	1.04026674403846
538611	60	1537	1537	186	2889	0.0643821391484943	0.0629793355977479	0.00956732765074064	0.532202216066482	0.532202216066482	0.467797783933518	0.467797783933518	25.6166666666667	6.09766	6.143095	6.14817	1.02227402905147
538612	27	18	18	1	36	0.0277777777777778	0.0277174882867779	0.000943626561894062	0.514285714285714	0.514285714285714	0.485714285714286	0.485714285714286	0.666666666666667	6.110945	5.94173	5.94163	1.00217514265276
538613	24	332	332	10	655	0.0152671755725191	0.0144036975777416	0.0252847057272441	0.507645259938838	0.507645259938838	0.492354740061162	0.492354740061162	13.8333333333333	6.14417	6.16124	6.16232	1.05994835632427
538614	7	972	972	86	1859	0.0462614308768155	0.0392446292451971	0.0714388309323497	0.523143164693219	0.523143164693219	0.476856835306781	0.476856835306781	138.857142857143	6.11671	5.99867	5.99682	1.17879648162244
538618	38	622	622	25	1220	0.0204918032786885	0.0252466376262386	-0.0906233685126034	0.51025430680886	0.51025430680886	0.48974569319114	0.48974569319114	16.3684210526316	6.107985	5.97575	5.97469	0.811664649449858
538620	32	136	136	1	272	0.00367647058823529	0.00890731812601101	-0.384315867510105	0.501845018450184	0.501845018450184	0.498154981549816	0.498154981549816	4.25	6.094135	6.65746	6.65794	0.412747196880655
538621	55	151	151	1	302	0.0033112582781457	0.0091264461667016	-0.440308639368376	0.501661129568106	0.501661129568106	0.498338870431894	0.498338870431894	2.74545454545455	6.0743	6.05692	6.05682	0.362820118331167
538622	61	465	465	15	916	0.0163755458515284	0.0192356727551928	-0.0699115946887729	0.508196721311475	0.508196721311475	0.491803278688525	0.491803278688525	7.62295081967213	6.13141	6.15366	6.15444	0.851311314136787
538623	32	103	103	2	205	0.00975609756097561	0.00879762776988713	0.0449105517007151	0.504901960784314	0.504901960784314	0.495098039215686	0.495098039215686	3.21875	6.09931	6.03656	6.03666	1.10894639056783
538625	40	1315	1315	156	2475	0.063030303030303	0.053503877026446	0.0711641418452333	0.531527890056589	0.531527890056589	0.468472109943411	0.468472109943411	32.875	6.11828	6.105565	6.10546	1.17805113448411
538626	54	1283	1283	137	2430	0.0563786008230453	0.0521536886380249	0.0338292636624975	0.52820090572252	0.52820090572252	0.47179909427748	0.47179909427748	23.7592592592593	6.11344	6.06264	6.06219	1.08100888537997
538627	70	1723	1723	243	3204	0.0758426966292135	0.0710629345666886	0.0282706283324856	0.537933187636591	0.537933187636591	0.462066812363409	0.462066812363409	24.6142857142857	6.12088	6.272925	6.3167	1.06726097214631
538628	23	91	91	1	182	0.00549450549450549	0.00896740810983529	-0.212738323085413	0.502762430939227	0.502762430939227	0.497237569060773	0.497237569060773	3.95652173913043	6.08508	6.589505	6.59013	0.612719464443603
538629	16	1211	1211	123	2300	0.0534782608695652	0.0491303944587358	0.0368270244039262	0.526750761200522	0.526750761200522	0.473249238799478	0.473249238799478	75.6875	6.11609	6.18854	6.196	1.08849646860623
538630	8	125	125	1	250	0.004	0.0088021501829443	-0.342528782927089	0.502008032128514	0.502008032128514	0.497991967871486	0.497991967871486	15.625	6.11748	5.94872	5.94819	0.454434418507275
538631	30	2463	2463	460	4467	0.102977389747034	0.104543049647228	-0.00655328563220337	0.551500223914017	0.551500223914017	0.448499776085983	0.448499776085983	82.1	6.14374	6.111785	6.11118	0.985023778190158
538632	32	1595	1595	172	3019	0.0569725074527989	0.0654859089586575	-0.0604825261095245	0.528495692511597	0.528495692511597	0.471504307488403	0.471504307488403	49.84375	6.1365	6.01676	6.01513	0.869996436771868
538634	7	513	513	15	1012	0.0148221343873518	0.0210476478670742	-0.152292822720641	0.507418397626113	0.507418397626113	0.492581602373887	0.492581602373887	73.2857142857143	6.12107	6.128285	6.12849	0.704218090351973
538635	28	1730	1730	267	3194	0.0835942391984972	0.0713697262348195	0.0686623187003099	0.541810209834012	0.541810209834012	0.458189790165988	0.458189790165988	61.7857142857143	6.101885	6.17556	6.18969	1.17128429109363
538636	36	92	92	2	183	0.0109289617486339	0.00894696494877282	0.0869031700079741	0.505494505494505	0.505494505494505	0.494505494505495	0.494505494505495	2.55555555555556	6.06354	5.9749	5.97526	1.22152727893864
538638	51	1807	1807	198	3417	0.057945566286216	0.0747567633352968	-0.110630278461125	0.528981264637002	0.528981264637002	0.471018735362998	0.471018735362998	35.4313725490196	6.16049	6.042805	6.04104	0.775121389703835
538640	28	1282	1282	81	2484	0.0326086956521739	0.0521115594397327	-0.203600642260457	0.516310914216673	0.516310914216673	0.483689085783327	0.483689085783327	45.7857142857143	6.0986	6.73337	6.74456	0.625747837960712
538641	27	1601	1601	121	3082	0.0392602206359507	0.0657459399779521	-0.223916202982671	0.519636481661798	0.519636481661798	0.480363518338202	0.480363518338202	59.2962962962963	6.19162	6.009795	6.00776	0.597150495515261
538642	30	345	345	15	676	0.022189349112426	0.0148590110412762	0.174154657700873	0.511111111111111	0.511111111111111	0.488888888888889	0.488888888888889	11.5	6.12784	6.335885	6.33786	1.49332610701932
538643	36	155	155	3	308	0.00974025974025974	0.00919681085898199	0.0249332833147915	0.504885993485342	0.504885993485342	0.495114006514658	0.495114006514658	4.30555555555556	6.10657	6.16814	6.16803	1.05909101422337
538646	54	1541	1541	180	2903	0.0620048225973131	0.0631517917849549	-0.00796020788858942	0.531013094417643	0.531013094417643	0.468986905582357	0.468986905582357	28.537037037037	6.12322	6.789785	6.93072	0.981837899523937
538647	64	960	960	72	1849	0.038939967550027	0.0387546164042083	0.00207214270177269	0.519480519480519	0.519480519480519	0.480519480519481	0.480519480519481	15	6.099455	6.10539	6.10576	1.00478268560023
538648	35	291	291	12	571	0.021015761821366	0.0130041477795	0.208463241614975	0.510526315789474	0.510526315789474	0.489473684210526	0.489473684210526	8.31428571428571	6.13798	6.04072	6.04102	1.61608143630109
538649	16	121	121	3	240	0.0125	0.00877841009115907	0.15349414757596	0.506276150627615	0.506276150627615	0.493723849372385	0.493723849372385	7.5625	6.07026	6.045395	6.04544	1.42394805781391
538650	18	23	23	1	46	0.0217391304347826	0.0221592663572244	-0.00831320947607983	0.511111111111111	0.511111111111111	0.488888888888889	0.488888888888889	1.27777777777778	6.10996	5.922285	5.92231	0.981040170027793
538652	81	1129	1129	108	2151	0.0502092050209205	0.0457122175967942	0.0407510547510956	0.525116279069767	0.525116279069767	0.474883720930233	0.474883720930233	13.9382716049383	6.11219	5.996385	5.99362	1.09837605044218
538654	163	1430	1430	171	2690	0.0635687732342007	0.0583887689771713	0.0369145113648222	0.531796206768315	0.531796206768315	0.468203793231685	0.468203793231685	8.77300613496933	6.115225	6.15503	6.16228	1.08871576414044
538655	67	548	548	17	1080	0.0157407407407407	0.0223844930923674	-0.152922098131676	0.50787766450417	0.50787766450417	0.49212233549583	0.49212233549583	8.17910447761194	6.070335	6.08156	6.08217	0.703198445271382
538656	11	639	639	26	1253	0.0207501995211492	0.0259101417308212	-0.0964475116457919	0.51038338658147	0.51038338658147	0.48961661341853	0.48961661341853	58.0909090909091	6.10454	6.84703	6.87486	0.800852412801201
538657	62	323	323	15	632	0.0237341772151899	0.0140914472648631	0.226418581073048	0.51188589540412	0.51188589540412	0.48811410459588	0.48811410459588	5.20967741935484	6.20834	6.65599	6.65963	1.68429663533361
538658	37	1655	1655	261	3050	0.0855737704918033	0.0680923796833817	0.099242155882441	0.54280091833388	0.54280091833388	0.45719908166612	0.45719908166612	44.7297297297297	6.17251	6.22655	6.2551	1.25673050185215
538659	13	106	106	1	212	0.00471698113207547	0.00877755780638451	-0.26970955920982	0.502369668246445	0.502369668246445	0.497630331753555	0.497630331753555	8.15384615384615	6.129715	6.05763	6.05777	0.537391064362401
538660	58	1212	1212	104	2321	0.044808272296424	0.049172244967949	-0.0403618376949206	0.522413793103448	0.522413793103448	0.477586206896552	0.477586206896552	20.8965517241379	6.114175	6.44325	6.44816	0.911251302958214
538662	57	1260	1260	112	2409	0.0464923204649232	0.0511857044811387	-0.0417674622913069	0.523255813953488	0.523255813953488	0.476744186046512	0.476744186046512	22.1052631578947	6.123355	6.07398	6.07525	0.908306741818021
538665	34	740	740	31	1450	0.0213793103448276	0.0298913069557214	-0.145551212775844	0.510697032436163	0.510697032436163	0.489302967563837	0.489302967563837	21.7647058823529	6.169625	6.00212	6.00103	0.715235047316505
538666	47	1366	1366	165	2568	0.0642523364485981	0.0556639380428337	0.0623149968080585	0.532138683287885	0.532138683287885	0.467861316712115	0.467861316712115	29.063829787234	6.10707	6.00714	6.00551	1.15429016896281
538667	49	1279	1279	143	2416	0.0591887417218543	0.0519851952343397	0.0563594281789772	0.529606625258799	0.529606625258799	0.470393374741201	0.470393374741201	26.1020408163265	6.11198	6.063795	6.06349	1.13856919176782
538670	29	440	440	19	862	0.0220417633410673	0.0183034387972952	0.0807136437371234	0.511033681765389	0.511033681765389	0.488966318234611	0.488966318234611	15.1724137931034	6.08271	6.08387	6.08427	1.20424165017147
538673	49	1956	1956	279	3634	0.0767749036873968	0.0813753046934395	-0.0252733474059317	0.538398018166804	0.538398018166804	0.461601981833196	0.461601981833196	39.9183673469388	6.15158	6.07967	6.08092	0.94346686598135
538674	14	252	252	6	499	0.0120240480961924	0.0117413593517447	0.0103323246471201	0.506024096385542	0.506024096385542	0.493975903614458	0.493975903614458	18	6.098365	5.89072	5.8883	1.0240763216574
538675	46	1811	1811	400	3223	0.124107973937325	0.0749333315673876	0.219124643873238	0.562073246430788	0.562073246430788	0.437926753569212	0.437926753569212	39.3695652173913	6.15874	6.71613	6.75119	1.65624524282248
538678	14	54	54	1	108	0.00925925925925926	0.0112499030180774	-0.0845725340325212	0.504672897196262	0.504672897196262	0.495327102803738	0.495327102803738	3.85714285714286	6.12068	6.0575	6.05742	0.823052362707535
538679	13	244	244	5	484	0.0103305785123967	0.011493342666956	-0.0463217124275281	0.505175983436853	0.505175983436853	0.494824016563147	0.494824016563147	18.7692307692308	6.1167	5.9549	5.95585	0.898831507225284
538681	28	96	96	3	190	0.0157894736842105	0.00887746544172273	0.250078663415353	0.507936507936508	0.507936507936508	0.492063492063492	0.492063492063492	3.42857142857143	6.08932	6.12607	6.12604	1.77860153755174
538682	22	181	181	3	360	0.00833333333333333	0.0097465596527973	-0.0680325912360735	0.504178272980501	0.504178272980501	0.495821727019499	0.495821727019499	8.22727272727273	6.10664	6.091345	6.09088	0.855002547585253
538683	19	923	923	68	1779	0.0382237211916807	0.0372477770846093	0.0112326050868436	0.519122609673791	0.519122609673791	0.480877390326209	0.480877390326209	48.5789473684211	6.12924	6.40021	6.40387	1.02620140538466
538685	23	213	213	8	419	0.0190930787589499	0.0105799680407177	0.256391608213144	0.509569377990431	0.509569377990431	0.490430622009569	0.490430622009569	9.26086956521739	6.12253	6.80414	6.80313	1.80464427543343
538686	30	1244	1244	120	2369	0.0506542845082313	0.0505135448236216	0.00120833882163196	0.525337837837838	0.525337837837838	0.474662162162162	0.474662162162162	41.4666666666667	6.143535	6.14753	6.152	1.00278617715508
538687	15	1006	1006	95	1918	0.0495307612095933	0.040636412353482	0.0859596438245784	0.524778299426187	0.524778299426187	0.475221700573813	0.475221700573813	67.0666666666667	6.134535	6.06285	6.06261	1.21887633137351
538688	11	69	69	2	137	0.0145985401459854	0.00984800480363482	0.170961176745201	0.507352941176471	0.507352941176471	0.492647058823529	0.492647058823529	6.27272727272727	6.2574	6.3198	6.3198	1.48238556307336
538690	58	1338	1338	139	2538	0.0547675334909377	0.0544767781932171	0.00231176740643169	0.527394560504533	0.527394560504533	0.472605439495467	0.472605439495467	23.0689655172414	6.11469	6.12062	6.12152	1.0053372337235
538692	72	265	265	12	519	0.023121387283237	0.0121531277455619	0.279325825258392	0.511583011583012	0.511583011583012	0.488416988416988	0.488416988416988	3.68055555555556	6.07449	6.11022	6.10996	1.90250508077483
538693	11	163	163	2	325	0.00615384615384615	0.00935014563637441	-0.181671740741549	0.503086419753086	0.503086419753086	0.496913580246914	0.496913580246914	14.8181818181818	6.10539	6.00246	6.00193	0.658155112569172
538695	25	1376	1376	164	2589	0.063344920818849	0.0560886558581828	0.052836765169163	0.531684698608965	0.531684698608965	0.468315301391035	0.468315301391035	55.04	6.102865	5.92724	5.88718	1.12937134701558
538696	55	1116	1116	85	2148	0.0395716945996276	0.0451727969229561	-0.0574923325233021	0.519795062878435	0.519795062878435	0.480204937121565	0.480204937121565	20.2909090909091	6.11808	5.9396	5.9239	0.876007183418786
538697	22	296	296	9	584	0.0154109589041096	0.013171418453805	0.0681971148906801	0.507718696397942	0.507718696397942	0.492281303602058	0.492281303602058	13.4545454545455	6.053765	6.08209	6.08227	1.17003031664047
538699	15	93	93	3	184	0.016304347826087	0.00892778838469327	0.261559544073744	0.508196721311475	0.508196721311475	0.491803278688525	0.491803278688525	6.2	6.10645	6.059785	6.05982	1.82624712006401
538700	42	226	226	5	448	0.0111607142857143	0.0109527472073143	0.00816892619951948	0.505592841163311	0.505592841163311	0.494407158836689	0.494407158836689	5.38095238095238	6.077265	6.11795	6.11773	1.01898766350246
538701	10	10	10	1	20	0.05	0.0480019297258181	0.0177113075348365	0.526315789473684	0.526315789473684	0.473684210526316	0.473684210526316	1	6.092155	5.95078	5.95081	1.04162479061977
538702	15	87	87	1	174	0.00574712643678161	0.00906271320117481	-0.197807484800092	0.502890173410405	0.502890173410405	0.497109826589595	0.497109826589595	5.8	6.10645	5.98972	5.9894	0.634150756976024
538703	43	652	652	40	1265	0.0316205533596838	0.0264188960789703	0.0780547992759981	0.515822784810127	0.515822784810127	0.484177215189873	0.484177215189873	15.1627906976744	6.0838	5.8687	5.82831	1.19689154555001
538704	66	523	523	12	1035	0.0115942028985507	0.0214283647231612	-0.266748133452307	0.505802707930368	0.505802707930368	0.494197292069632	0.494197292069632	7.92424242424242	6.16081	6.02679	6.02667	0.541068021211108
538706	21	530	530	32	1029	0.0310981535471331	0.0216954698101752	0.156365544447973	0.51556420233463	0.51556420233463	0.48443579766537	0.48443579766537	25.2380952380952	6.105525	6.03612	6.03595	1.43339387527566
538707	46	497	497	14	981	0.0142711518858308	0.0204407057763193	-0.156036858735285	0.507142857142857	0.507142857142857	0.492857142857143	0.492857142857143	10.804347826087	6.11007	6.800485	6.80169	0.698173147346215
538708	14	465	465	14	917	0.0152671755725191	0.0192356727551928	-0.100348680068387	0.50764192139738	0.50764192139738	0.49235807860262	0.49235807860262	33.2142857142857	6.18913	6.16272	6.16365	0.793690751907681
538709	5	5	5	1	10	0.1	0.0910993449553188	0.0404847457856539	0.555555555555556	0.555555555555556	0.444444444444444	0.444444444444444	1	6.26844	6.41552	6.41587	1.09770273374684
538710	11	20	20	2	39	0.0512820512820513	0.0251575860402926	0.30929642196267	0.526315789473684	0.526315789473684	0.473684210526316	0.473684210526316	1.81818181818182	6.12306	6.06898	6.06892	2.03843290846417
538711	21	83	83	1	166	0.00602409638554217	0.00918199880264855	-0.183045319837171	0.503030303030303	0.503030303030303	0.496969696969697	0.496969696969697	3.95238095238095	6.14421	6.1915	6.19209	0.656076799291731
538712	39	1263	1263	125	2402	0.0520399666944213	0.0513118460619412	0.00611937025962939	0.526030820491462	0.526030820491462	0.473969179508538	0.473969179508538	32.3846153846154	6.11014	5.99059	5.9867	1.0141901079061
