Name	SMILES	PSMI	CLink	N_Clink	Graph_Frame	N_Graph_Frame	Bond_Frame	N_Bond_Frame	Detail_Frame	N_Detail_Frame
352588	CC(C)C[C@@H]1C(=O)N[C@@H](C(=O)N1[C@H](c2ccc(cc2F)F)C(=O)O)C3Cc4ccccc4C3	CC(C)C[C@H]1N([C@@H](C(O)=O)c2ccc(F)cc2F)C(=O)[C@H](NC1=O)C1Cc2ccccc2C1	1081	2	461	6	2026	2	2124	2
35411	CN1CCC(=CC1)c2c[nH]c3c2cc(cc3)Br	CN1CCC(=CC1)c1c[nH]c2ccc(Br)cc12	183	16	313	9	705	5	32	41
35650	CN1CCC(=CC1)c2c[nH]c3c2cc(cc3)OCc4ccccc4	CN1CCC(=CC1)c1c[nH]c2ccc(OCc3ccccc3)cc12	183	16	129	18	123	17	32	41
357313	CN1CCCc2c1cc(cc2)NC(=O)c3ccc(cc3OC)c4ccccc4	COc1cc(ccc1C(=O)Nc1ccc2CCCN(C)c2c1)-c1ccccc1	834	3	137	17	819	4	99	19
357640	CN1CCCc2c1cc(cc2)NC(=O)c3cnc(cn3)c4ccccc4	CN1CCCc2ccc(NC(=O)c3cnc(cn3)-c3ccccc3)cc12	1082	2	137	17	819	4	99	19
358551	CS(=O)(=O)CCOCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CS(=O)(=O)CCOCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1	192	15	157	16	145	16	268	9
360695	CCN1CCN(CC1)c2ccc(cc2)Nc3c4ccccc4nc5c3cccc5	CCN1CCN(CC1)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1	385	8	1489	2	2238	2	2368	2
360795	Cc1cc(c2c(c1)c(c(cn2)C(=O)O)O)C	Cc1cc(C)c2ncc(C(O)=O)c(O)c2c1	835	3	5	105	3	126	1	183
36607	c1ccc(cc1)CN2CCC(=CC2)c3c[nH]c4c3cccc4	C(N1CCC(=CC1)c1c[nH]c2ccccc12)c1ccccc1	183	16	700	5	301	9	363	7
36641	CN1CCC(=CC1)c2c[nH]c3c2cc(cc3)c4ccccc4	CN1CCC(=CC1)c1c[nH]c2ccc(cc12)-c1ccccc1	183	16	1726	2	1364	3	444	6
368117	CN(C)c1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@@H](Cc4ccc(cc4)OC)N)O	COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1	492	6	1784	2	1503	2	1973	2
368757	c1cc(c(cc1/C=C/C(=O)NCCCCCCN2CCCN(CC2)C(=O)Nc3ccc(c(c3)Cl)Cl)Cl)Cl	Clc1ccc(NC(=O)N2CCCN(CCCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1Cl	24	55	336	9	323	9	258	9
368767	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCN(CC2)C(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)Cl)Cl	FC(F)(F)c1cc(NC(=O)N2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)ccc1Cl	24	55	98	21	71	24	176	13
368807	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCCN(CC2)C(=O)Nc3ccc(c(c3)Cl)F)Cl)Cl	Fc1ccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1Cl	24	55	43	36	41	36	44	35
368816	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCCN(CC2)C(=O)Nc3ccc(c(c3)Cl)Cl)Cl)Cl	Clc1ccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1Cl	24	55	43	36	41	36	44	35
368824	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCCN(CC2)C(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)Cl)Cl	FC(F)(F)c1cc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)ccc1Cl	24	55	43	36	41	36	44	35
368825	c1cc(cc(c1)Cl)NC(=O)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl	Clc1cccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c1	24	55	43	36	41	36	44	35
368832	c1cc(ccc1NC(=O)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)Cl	Clc1ccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1	12	86	43	36	41	36	44	35
368847	Cc1ccc(cc1)NC(=O)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl	Cc1ccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1	12	86	43	36	41	36	44	35
368869	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCC(CC2)C(=O)Nc3ccc(c(c3)Cl)Cl)Cl)Cl	Clc1ccc(NC(=O)C2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1Cl	172	17	98	21	71	24	259	9
368870	c1cc(c(cc1/C=C/C(=O)NCCCCCCN2CCN(CC2)C(=O)Nc3ccc(c(c3)Cl)Cl)Cl)Cl	Clc1ccc(NC(=O)N2CCN(CCCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1Cl	24	55	206	12	382	8	408	7
374002	C#CCN(Cc1ccc2c(c1)c(nc(n2)N)O)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	Nc1nc(O)c2cc(CN(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)ccc2n1	252	12	52	33	80	23	472	6
376745	c1ccc(cc1)CN2CCC(CC2)NC(=O)c3ccc4c(c3)[nH]c(=S)n(c4=O)Cc5ccc(cc5)Cl	Clc1ccc(Cn2c(=S)[nH]c3cc(ccc3c2=O)C(=O)NC2CCN(Cc3ccccc3)CC2)cc1	166	18	1078	3	1683	2	1647	2
376778	CC1CC(CN(C1)CCCNc2ccc(cc2N(=O)=O)C(=O)Nc3ccc(cc3)C(F)(F)F)C	CC1CC(C)CN(CCCNc2ccc(cc2N(=O)=O)C(=O)Nc2ccc(cc2)C(F)(F)F)C1	213	14	422	7	430	7	445	6
384940	c1cc(ccc1Nc2ccnc3c2ccc(c3)Cl)O	Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1	493	6	12	67	14	62	34	40
384948	c1ccc(cc1)[C@H]2CN3CCSC3=N2	C1CN2C[C@@H](N=C2S1)c1ccccc1	1083	2	1841	2	364	8	2269	2
388388	CO/C=C(\c1ccccc1Oc2cc(ncn2)Oc3ccccc3C#N)/C(=O)OC	CO\C=C(\C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1	1458	1	2121	2	2128	2	2825	1
390097	c1cc(c(c2c1ccc(=O)o2)O)O	Oc1ccc2ccc(=O)oc2c1O	1459	1	5	105	3	126	96	20
391352	COc1ccc2c(c1)c(=O)c3ccccc3[nH]2	COc1ccc2[nH]c3ccccc3c(=O)c2c1	1084	2	29	44	24	48	24	47
398688	c1cc2c(ccnc2cc1Cl)NCCCN	NCCCNc1ccnc2cc(Cl)ccc12	180	16	5	105	3	126	1	183
399409	Cc1ccc(cc1)C2=NNC3(S2)c4cc(ccc4NC3=O)C	Cc1ccc(cc1)C1=NNC2(S1)C(=O)Nc1ccc(C)cc21	836	3	1192	3	1244	3	1185	3
399434	Cc1ccc(cc1)C2=NNC3(S2)c4ccccc4N(C3=O)C	CN1C(=O)C2(NN=C(S2)c2ccc(C)cc2)c2ccccc12	836	3	1192	3	1244	3	1185	3
407974	c1ccnc(c1)c2c(nc3cc(ccc3n2)C(=O)O)c4ccccn4	OC(=O)c1ccc2nc(-c3ccccn3)c(nc2c1)-c1ccccn1	1460	1	553	6	548	6	405	7
420355	c1cc(cc(c1)Cl)Oc2cccc3c2c(nc(n3)N)N	Nc1nc(N)c2c(Oc3cccc(Cl)c3)cccc2n1	575	5	12	67	14	62	670	4
422010	CCNc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNC4CCCC4)O	CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCCC1)N1CCCC1=O	23	56	295	9	230	11	332	8
422026	CCNc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CN[C@H]4CCc5c4cccc5)O	CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CCc2ccccc12)N1CCCC1=O	23	56	2214	2	1807	2	1835	2
422028	CCNc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CN[C@@H]4CCc5c4cccc5)O	CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H]1CCc2ccccc12)N1CCCC1=O	23	56	2214	2	1807	2	1835	2
42380	c1cc2c(c3c1CCC3)c(nc(n2)N)N	Nc1nc(N)c2c3CCCc3ccc2n1	299	10	257	10	3	126	60	28
430212	Cc1cc(c2ccccc2n1)NC(=O)Nc3cc(ccc3OC)Cl	COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12	146	20	17	62	33	41	36	38
432762	c1ccc(c(c1)NC(=O)c2ccc(cc2)Oc3cccc(c3)C(=O)Nc4ccccc4O)O	Oc1ccccc1NC(=O)c1ccc(Oc2cccc(c2)C(=O)Nc2ccccc2O)cc1	494	6	255	10	307	9	3	150
439481	CS(=O)(=O)c1ccc(cc1)c2nc(cc(n2)NCC3CCCCC3)C(F)(F)F	CS(=O)(=O)c1ccc(cc1)-c1nc(NCC2CCCCC2)cc(n1)C(F)(F)F	1085	2	58	31	86	22	2696	1
439838	Cc1ccc(cc1)CNc2cc(nc(n2)c3ccc(cc3)S(=O)(=O)C)C(F)(F)F	Cc1ccc(CNc2cc(nc(n2)-c2ccc(cc2)S(C)(=O)=O)C(F)(F)F)cc1	1085	2	58	31	57	30	210	11
444479	CC(=CCc1c(=O)c2c(cc3c(c2oc1c4ccc(cc4O)O)C=CC(O3)(C)C)O)C	CC(C)=CCc1c(oc2c3C=CC(C)(C)Oc3cc(O)c2c1=O)-c1ccc(O)cc1O	837	3	291	9	34	40	470	6
447415	Cc1c([nH]c(c1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/c5cc(ccc5NC4=O)S(=O)(=O)Cc6c(cccc6Cl)Cl	O=C(N1CCC[C@@H]1CN1CCCC1)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c1C	838	3	495	6	400	7	1938	2
456053	CC(C)(C)NCc1cc(ccc1F)Nc2ccnc3c2ccc(c3)Cl	CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1F	341	9	12	67	14	62	34	40
459220	CC1(CC2c3ccccc3C1c4c2cccc4)C(=O)Nc5ccc(cc5O)N(=O)=O	CC1(CC2c3ccccc3C1c1ccccc21)C(=O)Nc1ccc(cc1O)N(=O)=O	839	3	1495	2	2091	2	1463	2
460482	Cc1cc(ccc1[C@H]2CNCCN2C(=O)N(C)[C@@H](C)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)F.CC(=O)O	C[C@H](N(C)C(=O)N1CCNC[C@@H]1c1ccc(F)cc1C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	840	3	1191	3	1253	3	1593	2
469260	CC(C)Nc1ccc(cc1)Nc2ccnc3c2cc4ccccc4c3	CC(C)Nc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1	831	3	393	7	966	4	491	6
473405	COc1cc(ccc1NC(=O)c2cc(ccc2O)Cl)N(=O)=O	COc1cc(ccc1NC(=O)c1cc(Cl)ccc1O)N(=O)=O	700	4	3	116	10	74	3	150
474930	CN(C)Cc1ccc([nH]1)c2cc3c(ncnc3s2)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CN(C)Cc1ccc([nH]1)-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1	48	38	546	6	509	6	1057	3
474990	CS(=O)(=O)CCNCc1ccc([nH]1)c2cc3c(ncnc3s2)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CS(=O)(=O)CCNCc1ccc([nH]1)-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1	48	38	546	6	509	6	1057	3
475032	CS(=O)(=O)CCNCc1cc(cs1)c2cc3c(s2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CS(=O)(=O)CCNCc1cc(cs1)-c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1	48	38	546	6	509	6	505	5
475034	CN(C)Cc1ccc([nH]1)c2cc3c(s2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CN(C)Cc1ccc([nH]1)-c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1	48	38	546	6	509	6	1837	2
475035	CCNCc1ccc([nH]1)c2cc3c(s2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F	CCNCc1ccc([nH]1)-c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1	48	38	546	6	509	6	1837	2
476314	CCN(CC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl.Cl	CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	341	9	12	67	14	62	34	40
476625	Cc1cc(n2c(n1)ncn2)Nc3ccc4ccccc4c3	Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1	253	12	72	25	5	102	240	9
478110	c1cc(ccc1C(=N)N)OCCCCCOc2ccc(cc2)C(=N)N.Cl	NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1	1086	2	195	13	212	12	158	13
478256	CC(C)c1cc(ccc1Oc2cnc(nc2N)N)OC	COc1ccc(Oc2cnc(N)nc2N)c(c1)C(C)C	1087	2	2	130	2	136	509	5
482654	C[C@@H]1[C@@H]2CC(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O	C[C@H]1[C@@H](O)[C@]2(O)OC[C@]34[C@H]2[C@@]2(C)[C@H](O)C(=O)C=C(C)[C@@H]2C[C@H]3OC(=O)C[C@@H]14	841	3	2234	2	2307	2	2261	2
486417	CCc1cn2c3c1cc(cc3N(S(=O)(=O)CC2)C)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNCc5ccccc5)O.C(=O)O	CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1ccccc1	2	141	503	6	555	6	548	5
487245	CCCCCCCCc1c(nc(c(c1O)Cl)C)C	CCCCCCCCc1c(C)nc(C)c(Cl)c1O	576	5	4	115	4	108	192	12
487249	Cc1c(c(c(c(n1)C)Cl)O)c2ccc(cc2)c3ccc(cc3)Cl	Cc1nc(C)c(c(O)c1Cl)-c1ccc(cc1)-c1ccc(Cl)cc1	141	21	50	33	60	29	340	7
487250	Cc1c(c(c(c(n1)C)Cl)O)c2ccc(cc2)Oc3ccc(cc3)Cl	Cc1nc(C)c(c(O)c1Cl)-c1ccc(Oc2ccc(Cl)cc2)cc1	141	21	19	57	16	57	23	47
487314	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3ccccc3	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2ccccc2)cc1	156	19	19	57	16	57	23	47
487315	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3ccc(cc3)F	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2ccc(F)cc2)cc1	156	19	19	57	16	57	23	47
487317	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3ccc(cc3)Cl	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2ccc(Cl)cc2)cc1	156	19	19	57	16	57	23	47
487385	Cc1c(c(c(c(n1)C)Cl)O)c2ccc(cc2)Oc3cccc(c3)Cl	Cc1nc(C)c(c(O)c1Cl)-c1ccc(Oc2cccc(Cl)c2)cc1	141	21	19	57	16	57	23	47
487386	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3cccc(c3)Cl	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2cccc(Cl)c2)cc1	156	19	19	57	16	57	23	47
487389	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3ccc(cc3)C(F)(F)F	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2ccc(cc2)C(F)(F)F)cc1	156	19	19	57	16	57	23	47
487451	Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3cccc(c3)C(F)(F)F	Cc1nc(C)c(c(O)c1Br)-c1ccc(Oc2cccc(c2)C(F)(F)F)cc1	156	19	19	57	16	57	23	47
487452	Cc1cc(c(c(n1)C)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F)O	Cc1cc(O)c(c(C)n1)-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1	141	21	19	57	16	57	23	47
487454	Cc1c(c(=O)c(c([nH]1)C)Br)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F	Cc1[nH]c(C)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Br	66	33	19	57	16	57	23	47
487522	Cc1c(c(=O)c(c([nH]1)C)C(F)(F)F)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F	Cc1[nH]c(C)c(c(=O)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C(F)(F)F	281	11	19	57	16	57	23	47
487523	Cc1c(c(=O)c(c([nH]1)C)N(=O)=O)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F	Cc1[nH]c(C)c(c(=O)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(=O)=O	281	11	19	57	16	57	23	47
487524	Cc1c(c(=O)c(c([nH]1)C)OC)c2ccc(cc2)Oc3cccc(c3)C(F)(F)F	COc1c(C)[nH]c(C)c(-c2ccc(Oc3cccc(c3)C(F)(F)F)cc2)c1=O	281	11	19	57	16	57	23	47
487615	Cc1c(c(=O)c(c[nH]1)Br)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F	Cc1[nH]cc(Br)c(=O)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1	66	33	19	57	16	57	23	47
489289	COc1cc2c(cc1OC)nc(nc2NCc3ccccc3)N4CCN(CC4)C(=O)c5ccco5	COc1cc2nc(nc(NCc3ccccc3)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1	57	35	227	11	1034	3	447	6
489770	Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)NC(=O)C4CCC4	Cc1ccc(NC(=O)C2CCC2)cc1-c1ccc(cc1)C(=O)NCC1CC1	701	4	54	32	768	4	412	6
491731	c1ccnc(c1)c2csc(n2)Nc3ccccn3	N(c1nc(cs1)-c1ccccn1)c1ccccn1	254	12	542	6	78	23	572	5
494078	c1cc(cc(c1)N(=O)=O)Nc2nccc(n2)c3cnn4c3cccn4	O=N(=O)c1cccc(Nc2nccc(n2)-c2cnn3ncccc23)c1	495	6	650	5	676	5	756	4
494662	c1cc(ccc1n2c(=O)c3ccc(cc3s2)F)Cl	Fc1ccc2c(c1)sn(-c1ccc(Cl)cc1)c2=O	1075	2	109	20	242	11	2415	1
495238	CN1CCN(CC1)c2ccc(cc2C(F)(F)F)Nc3nccc(n3)c4cnn5c4cccn5	CN1CCN(CC1)c1ccc(Nc2nccc(n2)-c2cnn3ncccc23)cc1C(F)(F)F	495	6	2007	2	1685	2	1532	2
49931	CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	384	8	52	33	80	23	284	8
507893	c1ccc(cc1)OCCOc2ccc(cc2)Nc3ccnc4c3cc5ccccc5c4	C(COc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1)Oc1ccccc1	496	6	393	7	1513	2	491	6
507894	CCN(CC)CCNc1ccc(cc1)Nc2ccnc3c2cc4ccccc4c3	CCN(CC)CCNc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1	385	8	393	7	966	4	491	6
507952	Cc1cc(c2cc(ccc2n1)OC)Nc3ccc(c(c3)Cl)Oc4ccc(cc4)Cl	COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc(Cl)cc4)c(Cl)c3)c2c1	302	10	419	7	185	13	226	10
507953	Cc1cc(c2cc(ccc2n1)OC)Nc3ccc(c(c3)Cl)Oc4ccc5ccccc5c4	COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc5ccccc5c4)c(Cl)c3)c2c1	302	10	1218	3	1258	3	1171	3
510433	CN(CC(=O)N1CCN(CC1CN2CCCC2)S(=O)(=O)c3cccc(c3)Cl)c4ccc(c(c4)Cl)Cl	CN(CC(=O)N1CCN(CC1CN1CCCC1)S(=O)(=O)c1cccc(Cl)c1)c1ccc(Cl)c(Cl)c1	1088	2	1413	2	202	12	1445	2
512926	CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(\c3ccccc3)/Nc4ccc(cc4)CN5CCCCC5)/C(=O)N2	CCS(=O)(=O)Nc1ccc2NC(=O)\C(=C(/Nc3ccc(CN4CCCCC4)cc3)c3ccccc3)c2c1	702	4	727	4	468	6	45	34
524375	CC1(C2=C(C(=O)c3ccccc3C2=NC1=O)O)C	CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc21	1089	2	257	10	2006	2	102	19
524380	c1cc(cc(c1)F)C(CNc2ccnc(n2)Nc3cccc(c3)Cl)O	OC(CNc1ccnc(Nc2cccc(Cl)c2)n1)c1cccc(F)c1	41	40	59	30	59	30	43	36
524381	Cc1ccc(cc1)Cc2cccc3c2c(nc(n3)N)N	Cc1ccc(Cc2cccc3nc(N)nc(N)c23)cc1	299	10	12	67	14	62	713	4
524383	CN1CCCC1CCCOC(=O)c2ccc(cc2)N	CN1CCCC1CCCOC(=O)c1ccc(N)cc1	842	3	2248	1	2352	1	2457	1
524384	Cc1cccc2c1nc(cc2NN=Cc3cccc(c3)F)C	Cc1cc(NN=Cc2cccc(F)c2)c2cccc(C)c2n1	16	64	1	198	1	180	2	161
524385	c1cc2c(ccnc2cc1c3csc(n3)N)Nc4ccc(c(c4)Cl)F	Nc1nc(cs1)-c1ccc2c(Nc3ccc(F)c(Cl)c3)ccnc2c1	1461	1	42	36	51	32	372	7
524386	COc1ccc2c(n1)c(c3ccc(cc3n2)Cl)NCCNCC(CO)O.Cl	COc1ccc2nc3cc(Cl)ccc3c(NCCNCC(O)CO)c2n1	843	3	29	44	24	48	2288	2
524387	COc1cccc(c1)C(CNc2ccnc(n2)Nc3ccc(cc3)Cl)O	COc1cccc(c1)C(O)CNc1ccnc(Nc2ccc(Cl)cc2)n1	41	40	59	30	59	30	43	36
524388	Cc1cc(cc2c1[nH]c(n2)c3ccc(cc3)N)N	Cc1cc(N)cc2nc([nH]c12)-c1ccc(N)cc1	497	6	89	22	17	56	26	46
524389	Cc1cc(c2ccc(cc2n1)OC)NN=Cc3ccc(cc3)F	COc1ccc2c(NN=Cc3ccc(F)cc3)cc(C)nc2c1	8	102	1	198	1	180	2	161
524390	c1ccc(c(c1)OCc2ccccn2)Cl	Clc1ccccc1OCc1ccccn1	844	3	3	116	10	74	366	7
524391	c1ccc(cc1)C(=CCNC(=N)N)c2ccccc2.I	NC(=N)NCC=C(c1ccccc1)c1ccccc1	1462	1	2	130	2	136	9	63
524392	c1cc(ccc1Cc2cnc(nc2N)N)Oc3ccc(cc3)N	Nc1ccc(Oc2ccc(Cc3cnc(N)nc3N)cc2)cc1	129	23	322	9	512	6	1467	2
524393	CN(C)c1cccc(c1)CN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl	CN(C)c1cccc(CN2CCC(=CC2)c2c[nH]c3ccc(Cl)cc23)c1	173	17	700	5	301	9	363	7
524394	CC(C)(C)c1ccc(cc1)CN2CCC(C2)CNC(=O)c3cc(cs3)c4cccc(c4)F.C(=O)(C(F)(F)F)O	CC(C)(C)c1ccc(CN2CCC(CNC(=O)c3cc(cs3)-c3cccc(F)c3)C2)cc1	14	73	34	42	38	39	38	38
524395	CC(C)C(=O)Nc1c(cc(cc1F)F)CCc2ccc(cc2)O	CC(C)C(=O)Nc1c(F)cc(F)cc1CCc1ccc(O)cc1	1090	2	3	116	10	74	112	18
524398	CCOc1ccc(c(c1)O)NC(=O)C	CCOc1ccc(NC(C)=O)c(O)c1	845	3	4	115	4	108	4	90
524399	c1ccc(c(c1)C=NNc2ccnc3c2cc(cc3)C(F)(F)F)F	Fc1ccccc1C=NNc1ccnc2ccc(cc12)C(F)(F)F	16	64	1	198	1	180	2	161
524400	Cc1ccc2c(cc(nc2c1)C)c3ccc(o3)N(=O)=O	Cc1ccc2c(cc(C)nc2c1)-c1ccc(o1)N(=O)=O	1463	1	27	44	1896	2	1	183
524401	c1cc(sc1)C(=O)Nc2ccc(cc2)n3ccc(n3)C(F)(F)F	FC(F)(F)c1ccn(n1)-c1ccc(NC(=O)c2cccs2)cc1	846	3	1363	3	2203	2	75	23
524402	Cc1nccn1Cc2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C	Cc1nccn1Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	1091	2	349	8	117	18	227	10
524403	COc1ccc(cc1)NCCCNc2ccnc3c2cccc3	COc1ccc(NCCCNc2ccnc3ccccc23)cc1	117	25	226	11	360	8	1	183
524404	COc1c(ccc2c1c(c(cn2)Cl)CCN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CS5)F.Cl	COc1c(F)ccc2ncc(Cl)c(CCN3CCC(CC3)NCc3ccc4SCC(=O)Nc4n3)c12	18	63	7	77	8	79	169	13
524406	c1cc2c(cc(nc2c(c1)F)C(F)(F)F)C(C3CCCCN3)O.Cl	OC(C1CCCCN1)c1cc(nc2c(F)cccc12)C(F)(F)F	300	10	12	67	277	10	370	7
524408	c1cc(c(cc1C(=NO)Cn2ccc(=N)cc2)Cl)Cl	ON=C(Cn1ccc(=N)cc1)c1ccc(Cl)c(Cl)c1	1464	1	3	116	10	74	2190	2
524409	CCOC(=O)c1cnc2c(c1Nc3ccc(cc3)O)cccc2C(F)(F)F	CCOC(=O)c1cnc2c(cccc2c1Nc1ccc(O)cc1)C(F)(F)F	498	6	12	67	14	62	34	40
524410	c1cc(c(cc1F)Br)NC(=S)N2CCCN(CC2)c3ccc(cn3)N(=O)=O	Fc1ccc(NC(=S)N2CCCN(CC2)c2ccc(cn2)N(=O)=O)c(Br)c1	1465	1	13	66	65	26	2793	1
524411	CC1(N=C(N=C(N1c2ccc(c(c2)OC)OC)N)N)C.Cl	COc1ccc(cc1OC)N1C(N)=NC(N)=NC1(C)C	27	52	25	46	7	82	31	42
